"Gene_symbol","Wilcox_P","Mean_fc","Adjust_P","Adjust_P_rank","Mean_fc_rank","sgRNA_number","Screen_score"
"RP11-1055B8.2",0.00192091970275681,1.06235152764489,0.003,4303,6318,9,-0.0476876241548596
"RP11-1055B8.3",1.29e-05,0.961478357703265,0.001,2438,3775,40,0.255618619532392
"RP11-1055B8.4",0.00314221467522772,0.906709651312401,0.003,4303,2661,4,0.136631660805297
"RP11-1055B8.8",0.0363312789672065,0.768289248035256,0.036,7326.5,961,11,-0.0132157544707454
"RP11-1057B8.2",0.0225832896034465,1.12598470042923,0.018,6672.5,7937,6,-0.456724241360965
"RP11-1058N17.1",0.00797303899033817,0.894897287236217,0.01,5536,2480,4,-0.264976840291826
"RP11-105N13.4",4.97e-06,0.729140104789393,0.001,2438,711,25,1.62437942937109
"RP11-1060G2.1",5.94e-05,1.17994381886106,0.001,2438,9173,14,0.881035814427467
"RP11-1060J15.4",0.00110311788562198,1.00662046759812,0.001,2438,4850,11,0.0948688709656268
"RP11-1069G10.1",0.00165489704928281,0.917005706848641,0.002,3860.5,2856,24,0.234579137862609
"RP11-1069G10.2",0.162123912721949,0.919167607328269,0.171,9746,2882,3,-1.51501575613147
"RP11-106E15.1",0.0800927948499397,1.2251064093652,0.072,8514,9867,4,-0.585102996558921
"RP11-106M3.3",3.67e-06,0.91132691504512,0.001,2438,2749,10,0.520710241169481
"RP11-1070N10.4",0.033194260981631,0.868655586852912,0.031,7184.5,2078,6,-0.561899609736977
"RP11-1070N10.5",0.00751068065869369,0.824515508537629,0.009,5337.5,1507,7,0.181542485469192
"RP11-1070N10.6",9.73e-06,1.10711384726638,0.001,2438,7478,22,0.565760738813917
"RP11-1078H9.1",0.000139179114553955,0.8205809282988,0.001,2438,1462,21,1.03974694207029
"RP11-1078H9.2",0.112963994264089,0.916375814136613,0.113,9077.5,2843,7,-1.33645942424144
"RP11-1078H9.5",0.00589235443124366,1.07691502036126,0.006,5113,6683,10,-0.247652652591792
"RP11-1079H9.1",4.56e-06,0.944446649494867,0.001,2438,3388,11,0.344062163613686
"RP11-1079K10.3",2.6e-07,0.887708630413799,0,587,2367,17,1.59771757968796
"RP11-1079K10.5",0.00915857007026187,0.903712553592119,0.01,5536,2620,7,-0.313483504687728
"RP11-107I14.2",0.0124589920728255,1.10020739247924,0.014,5944,7294,10,-0.472693182047078
"RP11-107I14.4",0.000961462656477642,1.09905034970767,0.001,2438,7263,15,0.529586788245879
"RP11-107I14.5",9.39e-07,1.04415378906819,0,587,5816,16,1.22309527959518
"RP11-107K17.1",0.000372809115444198,1.06237834902601,0.001,2438,6320,10,0.361651127852874
"RP11-1080G15.1",0.01540078073836,1.1827628313175,0.015,6203.5,9229,24,-0.141705053108829
"RP11-1080G15.2",0.182611981439702,1.05993765318283,0.195,9966,6252,10,-1.69490809286297
"RP11-1081L13.4",0.000257592567519124,1.14620180146546,0.001,2438,8432,13,0.737462073915655
"RP11-1081M5.1",0.0186571858681576,1.17424977876786,0.016,6459.5,9044,6,-0.202778331462602
"RP11-1082A3.1",0.0874108442953653,1.14008361923308,0.078,8644,8292,8,-0.972606810239343
"RP11-1082L8.2",0.00157437889056583,0.783102351460024,0.002,3860.5,1081,11,1.01568849764919
"RP11-1082L8.4",0.00872105668134132,1.05370988740902,0.01,5536,6095,4,-0.554605043424463
"RP11-1084A12.2",0.00865848109974018,0.908116361043429,0.01,5536,2689,3,-0.337538861518479
"RP11-1084E5.1",0.148584562421566,1.23344286529255,0.156,9590,9985,17,-0.856626625072607
"RP11-1084I9.1",3.02e-05,1.12400480271639,0.001,2438,7894,15,0.640689519746863
"RP11-1084I9.2",0.000970144480371305,0.992483339285507,0.001,2438,4497,6,0.0985623862983137
"RP11-1085N6.2",0.0219173981463813,1.25383196269921,0.017,6593.5,10215,10,0.0979257852342552
"RP11-1085N6.5",0.017269788155113,1.24454833466582,0.015,6203.5,10112,11,0.110275433280675
"RP11-108E14.1",0.124603282463106,1.18861119762765,0.125,9278.5,9341,9,-0.952404900172265
"RP11-108H9.1",0.0275910202631188,1.14467060830778,0.023,6875.5,8398,10,-0.471614554781223
"RP11-108K3.2",0.0369362417776211,1.12759271375272,0.038,7383,7973,11,-0.743631159726982
"RP11-108K3.3",0.266754152143106,1.13543420045434,0.288,10707.5,8171,4,-1.5083759275603
"RP11-108K3.4",0.112702367922611,1.04962033671692,0.113,9077.5,5972,4,-1.52796516356998
"RP11-108L7.4",0.0162192613101081,0.592769613792817,0.015,6203.5,265,7,1.61441491768547
"RP11-108M9.3",2.26e-06,0.66933377089713,0,587,437,19,2.99493990591097
"RP11-108O10.2",0.0078418569874871,1.08417341090669,0.01,5536,6873,10,-0.413568175951954
"RP11-108P20.2",0.00421333191117329,0.628960731901169,0.004,4765.5,325,6,1.83608120068354
"RP11-108P20.3",0.568693057968711,0.957125319118349,0.392,11382.5,3670,3,-2.04278715567113
"RP11-108P20.4",0.000784518735091,0.813087719743954,0.001,2438,1378,8,1.08514125799378
"RP11-1090M7.1",0.117245316985943,1.17658829199758,0.117,9157.5,9101,4,-0.976614222369556
"RP11-1094H24.3",7.76e-07,0.859315716485041,0,587,1947,16,1.75857728760421
"RP11-1094H24.4",2.34e-07,0.833266815547243,0,587,1607,18,1.91090196557544
"RP11-1094M14.10",0.00366460862012888,0.870149633284783,0.004,4765.5,2101,5,0.229870755928282
"RP11-1094M14.11",0.0340213348620502,0.997280994401589,0.033,7238.5,4619,3,-1.26982951272315
"RP11-1096D5.1",0.165404412374793,1.17725958715853,0.173,9770.5,9120,15,-1.12815788418734
"RP11-1096D5.2",0.064898837135945,1.05428299817413,0.065,8228.5,6113,8,-1.28787655337745
"RP11-1096G20.5",0.347350848863486,1.24454465569932,0.379,11291.5,10111,4,-1.16273358225088
"RP11-109A6.2",0.00434101604884382,1.10284349017063,0.004,4765.5,7381,12,0.0269979037723141
"RP11-109A6.3",0.00574385610389626,1.14074182996137,0.006,5113,8307,8,0.037276780131226
"RP11-109D20.1",0.00745833382502712,0.762623363048118,0.009,5337.5,929,5,0.567672773016388
"RP11-109I13.2",0.0143033805298441,1.07329832695846,0.015,6203.5,6606,7,-0.622292908752122
"RP11-109J4.1",0.103634824792258,0.62705533190027,0.104,8939,317,3,0.573652768282784
"RP11-109M19.1",5.84e-05,1.02807912601492,0.001,2438,5398,13,0.199250346245725
"RP11-109N23.4",0.00485527046554646,0.721533146548228,0.004,4765.5,668,7,1.15663698783469
"RP11-109P11.1",0.158329185344113,0.74695614229044,0.165,9689.5,824,5,-0.474310872384136
"RP11-109P14.9",0.000257315933032075,0.859494373885839,0.001,2438,1951,6,0.810478302464611
"RP11-109P6.2",0.0866449592034552,1.11727245605081,0.078,8644,7719,6,-1.07262325563729
"RP11-10A14.3",0.0467365209413855,1.20588023361991,0.045,7708,9591,7,-0.478075881965892
"RP11-10A14.5",0.00249251610869227,1.08503362014172,0.003,4303,6901,14,0.0568557768408599
"RP11-10A14.6",0.353747425496082,1.29199252916839,0.391,11373.5,10510,3,-0.989884985044459
"RP11-10C8.2",0.622795453812874,1.37794418213131,0.351,11142,11095,5,-0.628545210406323
"RP11-10H3.1",0.000680180072209738,1.05579527982904,0.001,2438,6147,11,0.330891929919888
"RP11-10J18.3",0.0012717942792807,0.751488554512959,0.002,3860.5,857,5,1.21959760558426
"RP11-10J21.5",0.14071049188759,0.944998584919948,0.145,9490.5,3401,3,-1.5870632711608
"RP11-10J21.6",0.017494351426272,0.88897208469748,0.015,6203.5,2385,5,-0.390940165579978
"RP11-10J5.1",0.00802615955491986,0.704777180186683,0.01,5536,581,6,0.916830885206122
"RP11-10K16.1",5.49e-05,1.15176460579554,0.001,2438,8578,20,0.761420644850036
"RP11-10K17.6",0.0409592926853626,0.828149842698879,0.041,7534.5,1549,9,-0.435714343733522
"RP11-10L12.4",0.0316919333558712,0.956870754568763,0.028,7113.5,3661,5,-1.00045875296663
"RP11-10L7.1",0.00134677174465803,1.01450753779397,0.002,3860.5,5043,10,-0.121900861325795
"RP11-10N16.2",0.00110648448287127,1.06873650696121,0.001,2438,6488,14,0.391179039836045
"RP11-10N16.3",0.00053382960655395,1.1296689338399,0.001,2438,8022,22,0.665563906347449
"RP11-10N23.4",0.00327157791858535,1.02350186311219,0.003,4303,5275,5,-0.23204470402198
"RP11-10O17.3",3.31e-05,1.01093940882535,0.001,2438,4950,14,0.116055225015378
