"Gene_symbol","Wilcox_P","Mean_fc","Adjust_P","Adjust_P_rank","Mean_fc_rank","sgRNA_number","Screen_score"
"neg_852",0.914419454367539,2.14388856855353,0.031,5395.5,11453,10,0.81392698193904
"neg_853",0.175499405746201,2.003928664553,0.452,11590,11167,10,-0.216736377028699
"neg_854",0.207289379275181,1.8588781635958,0.491,11940,10823,10,-0.431271092033568
"neg_855",0.000193367191571866,0.97183534001357,0.002,2950.5,3831,10,-0.15436142874672
"neg_856",0.00983289271942326,1.52171815311206,0.063,6306,9422,10,-0.271062683319531
"neg_857",0.201572180726135,1.92284284651497,0.494,11955.5,10978,10,-0.348629821935227
"neg_858",0.859750803793332,2.33106534717013,0.0590000000000001,6231.5,11668,10,0.81652919121936
"neg_859",0.363878070614819,2.60624251660774,0.337,10301.5,11829,10,0.534958089234613
"neg_86",0.0675223471713476,1.96256701074198,0.254,9360,11069,10,-0.0833756865832568
"neg_860",0.870657902000228,2.06859586178149,0.055,6146,11319,10,0.540371208331469
"neg_861",0.0272870847373691,1.45909859845565,0.123,7683.5,9012,10,-0.591313316288547
"neg_862",0.839086286078167,2.33479696526391,0.072,6582.5,11670,10,0.7565125178568
"neg_863",0.78595144050246,2.11254321139309,0.094,7140,11403,10,0.420616834739219
"neg_864",0.465982130783594,2.1346282821984,0.263,9475,11438,10,0.115574036420619
"neg_865",0.0633929988592679,1.57341755669434,0.24,9229,9736,10,-0.61778610989734
"neg_866",0.919064777201535,2.24321064217642,0.03,5383,11600,10,0.937699236293554
"neg_867",0.514011823080541,2.06895759385269,0.225,8996.5,11323,10,0.0876582691993593
"neg_868",0.468848806127516,2.16299428950256,0.257,9388.5,11487,10,0.15601350096791
"neg_869",0.112722533444677,2.08436974333343,0.349,10496,11353,10,-0.0350708149449265
"neg_87",0.0636354170690698,1.9870874656113,0.241,9240,11123,10,-0.0354163956533053
"neg_870",0.466772100524357,1.93612138538246,0.261,9460.5,11006,10,-0.126051571972934
"neg_871",0.982149337663122,2.16337996129855,0.00700000000000001,3808,11488,10,1.31215751730677
"neg_872",0.024112941073556,1.61940220187003,0.114,7463.5,9937,10,-0.306204208292157
"neg_873",0.0224388681282679,1.39612297462547,0.11,7388.5,8533,10,-0.665705796826249
"neg_874",0.0716955843566203,1.98992022534278,0.261,9460.5,11132,10,-0.057512955094128
"neg_875",0.437054093134936,1.83137492120582,0.283,9673.5,10747,10,-0.29118589541615
"neg_876",0.00406850922525133,1.34867532456387,0.027,5290.5,8154,10,-0.300801841177754
"neg_877",0.206832935148226,1.63115305396304,0.494,11955.5,9994,10,-0.760035263851734
"neg_878",0.161805016100625,1.53907858783319,0.431,11350,9527,10,-0.861414685785053
"neg_879",0.968629408820372,1.7219052699562,0.012,4253.5,10375,10,0.569749317322806
"neg_88",0.56110677235832,2.04990751168144,0.201,8649.5,11283,10,0.100826834757777
"neg_880",0.643948144517807,3.03508460160172,0.154,8080,11916,10,1.16793093918517
"neg_881",0.519682117487368,2.06280467693962,0.219,8940.5,11303,10,0.0889090282399388
"neg_882",0.826023899887568,2.05719492074497,0.078,6721.5,11295,10,0.414231738353145
"neg_883",0.252723469160616,1.89337485635002,0.435,11415,10911,10,-0.346306735902589
"neg_884",0.00770991738273606,1.65199516156099,0.049,5982.5,10088,10,0.0151228033820637
"neg_885",0.170012705466923,1.62965358476685,0.441,11501,9986,10,-0.725801451826076
"neg_886",0.344646011452627,1.74356136776432,0.356,10600.5,10445,10,-0.48792773814439
"neg_887",0.0369573689676646,1.36765689605874,0.169,8250,8313,10,-0.855380354042297
"neg_888",0.0904277245845505,2.07549353404143,0.307,9957,11338,10,-0.00446994312009408
"neg_889",0.75975155825006,2.07872781752291,0.108,7317.5,11343,10,0.335606488381637
"neg_89",0.392414460538001,2.44150902086482,0.315,10061.5,11755,10,0.393408151182035
"neg_890",0.257215511753004,2.23624726940411,0.432,11377,11589,10,0.0721326995950184
"neg_891",0.107599614222525,1.80062304166526,0.342,10385.5,10654,10,-0.394484467932287
"neg_892",0.0614417126525064,1.49969874459942,0.236,9177,9293,10,-0.732372826808971
"neg_893",0.107242806588916,1.41769411133991,0.341,10374,8693,10,-0.991452863476638
"neg_894",0.00914121228846837,1.18133539815149,0.058,6203,6395,10,-0.87762820788618
"neg_895",0.224106174422554,1.53491333604138,0.467,11735.5,9499,10,-0.894015147873154
"neg_896",0.0778857563295525,1.65531357076752,0.279,9643.5,10111,10,-0.539363765744498
"neg_897",0.0118553505290516,1.4047063416095,0.07,6540,8600,10,-0.505016734422903
"neg_898",0.0242673336958529,1.90646212871156,0.116,7494.5,10947,10,0.0962917241222324
"neg_899",0.062944803494511,1.97025119892535,0.238,9213,11089,10,-0.0526631300107948
"neg_9",0.502930320440661,2.39667891016364,0.228,9076,11722,10,0.451097106731002
"neg_90",0.0966306930054932,2.04904027686855,0.319,10108,11281,10,-0.0488892835551491
"neg_900",0.88622149555539,1.7026967724602,0.046,5834,10310,10,0.111016467249334
"neg_901",0.187144156488175,1.79335218739525,0.47,11760.5,10625,10,-0.506940802914401
"neg_902",0.180660622141036,1.78538622760054,0.46,11657.5,10602,10,-0.511150374259
"neg_903",0.0572120674221515,1.82408253190855,0.226,9042.5,10723,10,-0.228775298299919
"neg_904",0.471488227682976,1.88578592904555,0.254,9360,10892,10,-0.183174793582893
"neg_905",0.0651048823680741,1.71355410211107,0.247,9302,10350,10,-0.413683117794137
"neg_906",0.0194688076527879,2.04203087588966,0.097,7178,11260,10,0.32561913939615
"neg_907",0.00361792444414549,1.3156059277214,0.025,5179.5,7861,10,-0.338196610418603
"neg_908",0.830859519938973,2.27002364479238,0.077,6665.5,11616,10,0.664567436266369
"neg_909",0.334550955937625,2.40501731817443,0.364,10667,11733,10,0.309211169186397
"neg_91",0.20525411331529,1.50388071987213,0.498,11974,9309,10,-0.965780529632963
"neg_910",0.23034947445776,1.58376427585326,0.463,11675,9790,10,-0.812899023109941
"neg_911",0.266390951273851,1.73189610615692,0.421,11264.5,10413,10,-0.558697095251755
"neg_912",0.164152417325806,2.06422631140581,0.438,11447.5,11305,10,-0.132472781317792
"neg_913",0.0996622668083093,1.77308619342221,0.33,10203,10558,10,-0.421525667494901
"neg_914",0.192353701770769,1.70330755358832,0.479,11837,10314,10,-0.641868129855172
"neg_915",0.027914498989069,1.5009811932029,0.128,7724.5,9297,10,-0.533363765985166
"neg_916",0.905080374817983,1.84163339008466,0.038,5562,10782,10,0.368537102238126
"neg_917",0.13416150016828,1.77264452639855,0.378,10824,10557,10,-0.46586136985119
"neg_918",0.441529100639833,2.23825772251634,0.28,9653.5,11592,10,0.213960685653682
"neg_919",0.804360988482149,2.12077943812552,0.09,7005.5,11415,10,0.444333466739888
"neg_92",0.0200156256307449,1.41134284058635,0.101,7222,8651,10,-0.611134592088426
"neg_920",0.0195094196684738,1.57150034412797,0.098,7182,9721,10,-0.332642806434742
"neg_921",0.725295841202668,2.36264905902159,0.12,7638,11697,10,0.621871393132392
"neg_922",0.153546822480203,1.88719637057964,0.415,11210,10898,10,-0.339329217979751
"neg_923",0.965440539199193,1.91227214183383,0.014,4521.5,10961,10,0.782719849682069
"neg_924",0.757754460257322,2.08060274067357,0.11,7362,11346,10,0.331958391774113
"neg_925",0.753753148816677,2.27265407477398,0.114,7459.5,11624,10,0.541257158441302
"neg_926",0.201941108488426,2.24351032800647,0.496,11962.5,11601,10,0.0357697808694446
"neg_927",0.358229173377488,2.48025632221709,0.341,10371,11776,10,0.407255245997583
"neg_928",0.267597630401761,1.69562639108732,0.418,11245.5,10278,10,-0.609320793172071
"neg_929",0.321488374241633,1.76528753740895,0.373,10745,10531,10,-0.471975259368475
"neg_93",0.888405647993553,2.04437733539693,0.043,5675.5,11269,10,0.590007417351556
"neg_930",0.04965341037778,1.59916344844376,0.209,8797,9872,10,-0.53268769165015
"neg_931",0.0464515093988101,1.71809194428085,0.201,8657,10362,10,-0.340745071285001
"neg_932",0.0996036028150602,1.8020801231441,0.329,10196,10662,10,-0.379987822864692
"neg_933",0.127413553780278,1.78269731601239,0.366,10690.5,10593,10,-0.441335415903916
"neg_934",0.875903478146172,1.86863878636923,0.051,6053.5,10850,10,0.310417306946111
"neg_935",0.681737696327458,2.15979564318703,0.137,7878.5,11483,10,0.354757817714363
"neg_936",0.149673001032348,1.83837749300214,0.409,11140,10772,10,-0.400181572447457
"neg_937",0.0549341548161025,1.52147737487579,0.222,8973.5,9420,10,-0.676637705608382
"neg_938",0.250278215364804,2.12134041170476,0.438,11437.5,11417,10,-0.0642220141754486
"neg_939",0.0340912000486002,1.70953908858288,0.153,8069,10340,10,-0.265417861036122
"neg_94",0.375925015946516,2.05186507308376,0.333,10217.5,11289,10,-0.0592693680268233
"neg_940",0.0316521900306741,1.3287452062339,0.146,7986.5,7982,10,-0.880485648193688
"neg_941",0.00123589888690845,1.23103716169817,0.011,4165,6969,10,-0.24162958959788
"neg_942",0.0153520468309263,1.68019035090899,0.082,6863,10218,10,-0.108079620150656
"neg_943",0.600651531572776,2.03266604310772,0.177,8362.5,11247,10,0.120624350913301
"neg_944",0.0426281900977305,1.39842567251669,0.191,8511,8551,10,-0.839125925286311
"neg_945",0.0914414274067025,1.73491369420204,0.309,9985,10422,10,-0.454786454286547
"neg_946",0.0203467504209486,1.49917578018414,0.105,7263,9289,10,-0.472654319841256
"neg_947",0.647306043714014,2.0440085642936,0.151,8058,11267,10,0.185661052423469
"neg_948",0.0577578817395248,1.92430106901699,0.227,9069.5,10979,10,-0.0964453362713498
"neg_949",0.0507976869512237,1.6155290812436,0.214,8854.5,9926,10,-0.514834816158016
"neg_95",0.85482139520779,2.31214242672751,0.0639999999999999,6316.5,11651,10,0.769997351335181
"neg_950",0.598858289483588,2.00198406578112,0.182,8393,11163,10,0.0736256196099805
"neg_951",0.605019074176364,2.23718911003562,0.172,8313.5,11591,10,0.369592611281755
"neg_952",0.0269895493763628,1.57984146766411,0.122,7662,9780,10,-0.389870887822043
"neg_953",0.282188373717137,1.76379506692819,0.406,11106,10524,10,-0.501378946924256
"neg_954",0.738320470501006,2.00824517794706,0.117,7507.5,11180,10,0.223596418123937
"neg_955",0.62638021471045,1.79547769204418,0.164,8186,10633,10,-0.165106746607437
"neg_956",0.27249594808832,1.75428783563307,0.413,11188,10480,10,-0.520397274259429
"neg_957",0.0616165144283748,1.76919888526005,0.237,9194,10546,10,-0.320467260218904
"neg_958",0.0595593106629528,1.82636556136316,0.232,9122.5,10731,10,-0.234080294805659
"neg_959",0.0194546453949221,1.45563644779605,0.095,7174,8986,10,-0.514161674850509
"neg_96",0.981770405296523,2.51087315517634,0.00800000000000001,3835,11793,10,1.64223363844387
"neg_960",0.783306808189293,2.30704248024643,0.095,7169.5,11647,10,0.637460030901333
"neg_961",0.000871285406440226,1.27694109958019,0.009,3934,7486,10,-0.0861132770256015
"neg_962",0.0070919616735573,1.28527669604796,0.048,5933,7559,10,-0.605938608863856
"neg_963",0.312379970939011,1.93367184039495,0.382,10862,11001,10,-0.251819811631185
"neg_964",0.120710720615163,1.67738498782154,0.354,10584,10212,10,-0.582874714073887
"neg_965",0.418956419865819,1.99741193793626,0.294,9807,11149,10,-0.0864365942634233
"neg_966",0.391736909239486,1.84236224032298,0.317,10087.5,10785,10,-0.312745665815265
"neg_967",0.0742765037470377,1.76289623506829,0.27,9559.5,10521,10,-0.371348693914287
"neg_968",0.174552979444358,1.99638869876446,0.447,11556,11148,10,-0.222582461184276
"neg_969",0.219389732505364,1.64075377611702,0.473,11793,10039,10,-0.731375992920351
"neg_97",0.0445440643821234,1.6902700082126,0.198,8608.5,10257,10,-0.376731747943426
"neg_970",0.0790432618559839,1.41047332415986,0.283,9671,8640,10,-0.944213207465545
"neg_971",0.0641474796590996,1.60651372184854,0.244,9268,9894,10,-0.57105120795901
"neg_972",0.116288471373219,1.70579423643508,0.351,10535.5,10324,10,-0.53813695326858
"neg_973",0.0099677020717273,1.40537341042927,0.064,6320,8602,10,-0.475019425328393
"neg_974",0.0797331752126875,1.62863766626854,0.289,9721,9979,10,-0.591325484794563
"neg_975",0.000344253451884236,1.15475222208175,0.005,3295.5,6089,10,-0.151192929079418
"neg_976",0.224788139916428,1.66286045533697,0.466,11722,10144,10,-0.69310864363654
"neg_977",0.206862265708563,1.91635186018612,0.493,11952.5,10966,10,-0.356433431290147
"neg_978",0.368692612036931,1.74304807741448,0.335,10245,10443,10,-0.469093368510502
"neg_979",0.00503780523832203,1.41941261089264,0.036,5518.5,8706,10,-0.265298681133206
"neg_98",0.254148411870734,2.17369766654272,0.434,11403.5,11501,10,-0.000297732730556222
"neg_980",0.246301859063713,1.92981317105851,0.442,11506,10991,10,-0.303776651504758
"neg_981",0.0162203517456757,1.2536505387237,0.084,6928.5,7218,10,-0.848136792700407
"neg_982",0.0604639415933282,1.7078042340631,0.235,9159,10333,10,-0.406059531779758
"neg_983",0.0439196247664132,1.42728930824099,0.196,8558,8759,10,-0.796353886184674
"neg_984",0.0696680691274563,1.92466612780371,0.258,9412.5,10982,10,-0.137170200763526
"neg_985",0.163563896902156,1.72289152669326,0.436,11423,10381,10,-0.583002298083751
"neg_986",0.00327912492824123,1.38115241030267,0.021,5041,8429,10,-0.160719881366119
"neg_987",0.240432433726123,1.91591060331315,0.449,11567.5,10965,10,-0.32691517724669
"neg_988",0.211096605551918,2.02345827639786,0.487,11897.5,11219,10,-0.216492063326416
"neg_989",0.123376399560091,1.88491614801103,0.358,10609.5,10888,10,-0.29479406527851
"neg_99",0.378408084863218,1.65292817205164,0.328,10190,10094,10,-0.595049354855553
"neg_990",0.190339370606569,1.61845767003581,0.474,11800.5,9934,10,-0.766270240973207
"neg_991",0.60630243604227,2.10969505719827,0.17,8262,11397,10,0.226622968812881
"neg_992",0.89448831789704,2.63216523547968,0.041,5652.5,11837,10,1.23726965179196
"neg_993",0.344375848243336,2.4412934994043,0.358,10609.5,11754,10,0.351999254244858
"neg_994",0.0994119999125205,1.79019586477702,0.327,10187.5,10613,10,-0.394571098247692
"neg_995",0.104452136987192,1.94626583759793,0.337,10322.5,11033,10,-0.195240916563043
"neg_996",0.489059590192001,2.19259447178374,0.237,9194,11529,10,0.216077918711714
"neg_997",0.198688823131032,1.72682318241869,0.487,11897.5,10392,10,-0.612912312407234
"neg_998",0.0657046345626014,1.62799605015024,0.25,9318.5,9977,10,-0.545652427389361
"neg_999",0.0641391572981669,1.52829627367613,0.243,9257,9460,10,-0.69454455350584
"NEGR1-IT1",0.0146319788616048,1.4010975157199,0.078,6763,8568,8,-0.546244665883564
"NEXN-AS1",0.00335188449101809,0.935190907326206,0.022,5062,3416,9,-0.816071093824504
"NFE4",9.58150547391453e-05,1.03941327359666,0,1404,4669,10,0.851632642984211
"NFIA-AS1",0.359243132712118,1.58896065335472,0.34,10361,9812,10,-0.705312041092561
"NFIA-AS2",0.000144020038209144,1.45667495901157,0,1404,8998,34,1.69559020499952
"NHEG1",0.000369664977309664,0.838352583227502,0.005,3295.5,2423,11,-0.0706043872320974
"NHS-AS1",0.0260762493664606,1.19821482086633,0.119,7605,6590,6,-1.07326638183606
"NICN1-AS1",0.191465300494773,1.48300357211497,0.476,11814.5,9194,4,-0.986193550681981
"NIFK-AS1",3.51376538817483e-06,0.765910921909033,0,1404,1818,15,1.42133486030065
"NKX2-1-AS1",0.0747271032952624,1.32433342747535,0.27,9559.5,7941,5,-1.08665796976444
"NKX2-2-AS1",9.92505471418144e-07,0.469562951024365,0,1404,401,13,2.64468831157563
"NLGN1-AS1",0.0399849918382213,1.47124243763942,0.18,8379,9108,12,-0.693104477875368
"NLGN4Y-AS1",0.491950337297436,1.69621792107753,0.235,9159,10282,3,-0.423082735750633
"NNT-AS1",5.81602485559374e-05,0.754086638344952,0,1404,1713,8,1.46023900098547
"NOP14-AS1",2.22851805346325e-08,1.03672238467212,0,1404,4644,27,0.845150617777694
"NOVA1-AS1",0.00146735209015529,1.04310350722599,0.012,4241,4703,12,-0.683644162774755
"NPHP3-AS1",0.000270506383533783,1.54889520714544,0.003,3081,9598,27,0.743425770723503
"NPPA-AS1",8.59363066769119e-07,0.970270028416698,0,1404,3812,24,0.829938563406961
"NPSR1-AS1",3.05546443222582e-08,1.07995593197124,0,1404,5156,42,0.94731455784751
"NR2F1-AS1",3.04975320535917e-12,1.21446104920832,0,1404,6796,57,1.24083545526005
"NR2F2-AS1",2.4068872154057e-13,1.22769165473191,0,1404,6932,94,1.2679303739209
"NREP-AS1",0.271650795091309,1.7153394636325,0.415,11223.5,10355,10,-0.578097463042823
"NRG1-IT1",0.0153406842799696,1.48465265031662,0.081,6841,9204,16,-0.413531126893186
"NRG1-IT3",0.00808127095654544,0.75663390826205,0.051,6022.5,1727,3,-0.556166913427278
"NRG3-AS1",0.00214007421483988,0.437107772308957,0.015,4603,335,5,1.20831033444866
"NTM-IT",0.00226501489929135,1.20684465211973,0.015,4603,6695,8,-0.390349893780805
"NTRK3-AS1",0.000597481949837126,1.36458160820221,0.007,3573,8283,13,0.15978792632695
"NUCB1-AS1",0.335941186758124,1.61306142859452,0.364,10667,9915,5,-0.689622983184641
"NUP50-AS1",0.00392426671438908,1.33885811396295,0.026,5244.5,8068,11,-0.30696503639119
"ODF2-AS1",0.0219750160686992,1.21418168200992,0.108,7337.5,6794,4,-1.00896260183248
"OGFR-AS1",0.00432721100213348,1.23526986913742,0.029,5339.5,7027,15,-0.543366536374446
"OGFRP1",1.30478584481285e-05,0.71201613336371,0,1404,1393,17,1.60378316714254
"OIP5-AS1",9.52467914841827e-09,0.676033442164831,0,1404,1190,18,1.73345201144308
"OPCML-IT1",0.0634613070080323,1.31868922620631,0.24,9229,7889,3,-1.05942958380879
"OPCML-IT2",0.0802140292993454,1.05350662336023,0.289,9721,4829,3,-1.68064754697272
"OR2A1-AS1",5.35624224495713e-07,0.773040178805576,0,1404,1870,19,1.39816740270582
"OR51B5",0.0871667719363696,1.50768777626341,0.3,9874.5,9336,15,-0.796316713195622
"OR7E47P",1.479790550548e-06,0.837585852466896,0,1404,2416,13,1.19764478827044
